,comment,sentiment,positive,negative
969,화장대가 자랑하고 싶었던 김종민 ㅋㅋ 바디로션은 3개를 돌려쓰고 풋크림으로 발 관리하고 크리드 향수를 쓰는 으른 남자...⭐️ https://t.co/LnPhnGqWsY,Negative,0.06968631595373154,0.9303137063980103
971,특영반 완결이래서 정주행하고 자려고 했는데 그 뒤로 하네되 화이트블러드 신비 당신의 향수 화장지워주는남자 귀곡의문 구피꽃 다 몰아보고 제로게임 보다보니 한잠도 안 자고 이 시간임 이게 뭐야,Negative,0.002015861915424466,0.9979841709136963
973,"인큐버스: 이 핸섬보이 인큐버스님의 청을 거절하다니…남자 보는 눈이 그렇게 없어서야
아르르: 어휴, 거울 좀 보지 그래! 땀 때문에 화장이 다 지워졌다구
인큐버스: 오우! 시잇! 내 맨얼굴을 봐버리다니! 안됐지만 허니는 여기서 죽어줘야겠어
*뿌요SUN",Negative,0.06194821372628212,0.9380518198013306
974,시바 화장 지워주는 ㄴ남자 완결읏다고??!안돼 나 아직 못 버ㅏㅅ단 말야 엄청 밀렷다고,Negative,0.04208791255950928,0.9579121470451355
975,도대체 내 머리 길이가 회사에 무슨 큰 타격을 주나요 저는 화장 안하면 알바도 못하나요 왜 남자들은 배까고 걸어다니는데 왜 제 배는 좆같은 눈으로 쳐다보나요 #THE_NEXT_NTHROOM,Negative,0.02426283434033394,0.9757371544837952
976,요즘은 남자도 화장하는 시대 아닙니까. 기죽지 마십시오.,Negative,0.04254404827952385,0.9574559926986694
977,내가 화장하고 학교가먄 우리가족이 꼭 저소리함 ㅋㅋㅋㅋㅋㅋ 잘보일 남자있냐? ㅇㅈㄹ https://t.co/7L9PHO3nWd,Negative,0.1427524983882904,0.857247531414032
982,"이거어쩐지..로코드라마1화장면같음
하루종일 일진사나와서 죽상으로 다니다가 시비붙었던 남자 어쩌다 다시만났는데 옆집이였던그런설정..대충말해도뭔지알아들으셈 https://t.co/QmibxdHx6C",Negative,0.01380329579114914,0.9861966967582703
985,아 존나 야마도내 씨발놈이 내가 화장하고 다녁으면 니랑 사귄다? 이건 후보에도 안 두지 씨발 며칠째 생각할때마다 야마도내 남자새끼들은 점마 니 얼굴 품평하고 몸무게며 뭐며 다 말하고 다녀서 다 안다 이말하면서도 뭐가 문제인지 모르고 잇음 이씨발 그새끼를 처죽였어야지 뭐햇노 대체,Negative,0.038837283849716187,0.9611627459526062
987,"@shkspeksbwjwk 중학교 때 졸업사진 찍는 날에 같은 반 남자애한테 너도 화장 좀 해라 라는 말을 들었던 기억이 쩜쩜쩜  이거 말고도 정말 많답니다 유유유
#stop_the_nthroom",Negative,0.007168001029640436,0.9928320050239563
988,나는 원래 등산복입는게 좋던데 꾸미는 남자 존나싫어 남자가 화장 대체왜하고 뭘 꾸미는거냐고,Negative,0.00811134371906519,0.9918886423110962
993,@Bama_BBaammaa 남자꺼 신어 묶어 화장 해 교복 뿌령 들고가지마 신어 인사행!! 폰 내지마 사가 렌즈껴 갈아끼워 지금해 먹지마 똥나와 챙기지마 더워 애어팟 챙겨 챙기지마..손소독재 챙겨 물티슈 챙겨 마스크 챙겨 휴지 챙기지마 시계 차,Negative,0.016556596383452415,0.9834433794021606
994,@poocckky 진심 그랬으면 좋겠어요.. 저희 학교 여자애들 화장하느라 마스크 벗고 말하고 남자애들 답답하다고 마스크 중간중간에 벗고 있는데 너무 불안하고 밥먹을 때도 불안하고 진짜 이건 좀 아닌 것 같아요ㅠㅠ,Negative,0.09225642681121826,0.9077435731887817
997,"쫙 빼입고 멋부린 남자
화장이 좀 진한 여자
아마 이곳은 만남의 광장
난 주변을 겉도는 왕따
알코올은 됐고 주스나 좀 주겠니
인마 내가 맨정신에 춤을 추겠니
집에 가고 싶지만 분위기상 자린 
지킨다만 속은 온통 내 여자 생각

&lt;After Party&gt;",Negative,0.008620128035545349,0.9913798570632935
999,맞아 아이돌은 진짜 잘생긴거구나 느낀게 ㅅㅂ 내가 1년에 몇 번씩은 남자애들 화장을 해줬었거든? 물론 내가 화장을 잘 못하는걸 수도 있는데 어떻게 해봐도 개과천선 못 시키겠더라 아이돌은 아이돌이였어 역시;; 화장해줄때마다 뼈저리게 느낌,Negative,0.048297248780727386,0.9517027139663696
1000,근데 솔직히 화장한 여자를 패는 것보다 화장 안 한 남자를 패는 게 맞지 않아? 진심으로 그렇게 생각함... 남자들 다이어트도 안 하고 화장도 안 하면서 아니 심지어 렌즈도 안 끼면서 어디서 여자 외모에 훈수질 두고 있음? 다리털이나 밀 것이지,Negative,0.03860044851899147,0.9613995552062988
1002,"유재석 빨아주는거 너무너무 이해가 안감 다른 중년남자연예인들보다는 자기관리,이미지관리 나름 하긴 하는데 여자연예인들은 다 저정도 이미지관리는 디폴트잖아",Negative,0.0013987323036417365,0.9986013174057007
1003,짜증나서 먹방안볼래ㅡㅡ 여성들은 불편하게 화장하면서 먹고  남자들은 화장안하고 편하게 먹어서 더 이상 못보겠다,Negative,0.00146641512401402,0.9985335469245911
1005,"랟펨들이 트젠을 싫어하는 이유가 자신들이 버리고 싶어하는 허울된 여성성(화장, 긴머리, 소극적인 자세, 코르셋)을 트젠들이 코르셋을 차기 때문이라고 알고 있는데 ... 사회에서 여성 외모에 대한 검열이 없어져야 하는 건 맞지만 그걸 꼭 탈코르셋으로 없애야 하는 걸까? 남자들에게도 코르셋을",Negative,0.1295667141675949,0.8704332709312439
1006,"남자한테 여자 이름으로 바꿔 부르고
억지로 화장 시키고 
아예 발을 하이힐만 (?;???) 신어야 걸을 수 있는 모양으로 수술하거나 (;??????) 하이힐에 자물쇠 달아서 하이힐 못벗게 만들고 (;????????)
헤어스타일을 트윈테일이나 긴머시키고 이쁜 장식 달고
아동적인 (;;??????) 옷을 입히고",Negative,0.0016186893917620182,0.9983813166618347
1008,코르셋이든 자기만족이든 여자들 화장이나 옷 입는걸로 화장 이상하다던가 옷이 어쨌다던가 말 얹는 남자들 보면 그렇게 재수가 없어 뒤질 것 같음,Negative,0.0030215661972761154,0.9969784617424011
1010,맞아 거기가 길면 변기에 앉을때 위로 젖혀놓지 않으면 화장실물에 빠진대 남자들 소변 앉아서 보도록 교육시키는것도 적당해야 가능하겠구나 싶었음,Negative,0.006013751495629549,0.9939862489700317
1015,"아마네 ""하하.. 다..다들 고마워 하지만 화장은 정말 괜찮아..""

하지만 아마네는 몰랐을거야 파티에 가기전 3명이 자기 기숙사로 쳐들어올줄은..

아마네 ""?! 여기는 나..남자기숙사인데?.!""

아카네 ""파티 날에는 경비아저씨 순찰 엄청 대충하시는거 너 빼고 전교생이 다 알거다.""",Negative,0.049453653395175934,0.9505463242530823
1016,"대사를 보고 놀랬던 이유가 유치원 장기자랑할때 여자는 화장하라고 했는지 엄마가 화장시켜주는데 너무 싫어서 남자애들은 안하는데 왜 내가 해야하는지 모르겠다고 하니깐 여자니깐 그래야한다는게 너무 싫었던게 아직도 기억남,,",Negative,0.058207690715789795,0.9417923092842102
1018,나 왜 ㅇ렇게 가.쿄가 화장한 게 좋지... 미치겠네 ..... 하지만 들어보세요 이렇게 갓미모 갓바디에 꾸미지 않는다면(남자니까 하는 말이에요) 너무 아깝잖아요,Negative,0.0034925404470413923,0.996507465839386
1021,내가 남자를 좋아할 거란 편견에 왜 남자 취향에 나를 맞춰야 하는지? 아빠나 살 빼고 화장하고 피부관리 하지 내가 시발 오백 번은 더 말하는데 느개비 한남은 어쩔 수 없는 듯 🤷🏻‍♀️,Negative,0.016369279474020004,0.9836307168006897
1023,@8__08SC_SVT 오늘은 화장 지워주는 남자랑 금혼령이랑 재혼황후 밖에 안 봄,Negative,0.00821092538535595,0.9917890429496765
1026,아 남자들 안꾸며본거 티낼때마다 빡침 이새끼들은 파운데이션을 바르기위해 피부관리가 필요하단 사실조차 모르겠지... 아니시바 피부좋아보이려고 화장하는건데 원 피부에 모난곳이 없어야 파데가잘먹는건대체뭔모순이냐,Negative,0.010146290063858032,0.9898536801338196
1030,그리고 보통 원룸인 여대생 자취방 문제가 많은데 남자 자취방엔 화장대를 넣으면 안되기 때문... 난 남자 사는 원룸 문제 본적 없다. 애초에 성별 표시가 없으면 무조건 남자로 간주해야하는 거 너무 짜증,Negative,0.019330507144331932,0.9806694388389587
1032,"남자 좋아해?  그럼 넌 여자해.
치마입고 싶어?  그럼 넌 여자해.
화장하고 싶어?  그럼 넌 여자해.

딱 이 수준으로 밖에 안보이는데?

그러면 여자좋아하는 여자는 남자해야하고, 바지 입고 화장안하고 브라 안껴입고 싶은 여자는 남자해야하나?",Negative,0.0013897526077926159,0.998610258102417
1036,"남돌 왜 얼굴보고 빨아...
차라리 여돌을 빨아
얼굴 5조배는 낫다
비교하면 비교할수록 개현타오고
남돌 빨고 싶은 마음 0.1도 안 든다
시발ㅋㅋ성형 화장? 어 풀메에 둘 다 성형 안 했어도 남자가 발리더라~^^
다 레전드라는 거 가져옴
저 얼굴에 여돌이면 저~~~얼대 칭찬 못 들음 일반인이라고 할듯 https://t.co/HQ5H40t88T",Negative,0.0040645599365234375,0.9959354996681213
1037,"방금 고터에 마스크 한 사람들 진짜 많았는데  딱 커플만 남자만 마스크 한 경우가 엄청 많았다 이유는 다 다를 수 있지만 뭔가 화장 때문인것 같아서 씁쓸했 
사랑하면 지만 살겠다고 마스크 쳐하지말고 다이소라도 가서 마스크하나 사다 껴줘라 손도 잘씻고",Negative,0.0026145982556045055,0.9973854422569275
1038,"@arcahkkk 아니 영업같은 이미지 관리하는데야 차려입을 수 있지
근데 화장은 오바지 어이 무
남자 직원들 이쁘고 잘생기게 꾸민 거 본적 없음 ㅡㅡ",Negative,0.04761651158332825,0.9523834586143494
1039,아니 쌤 섀도우 누가칠했냐???????????????????????????????????????? 연정아 화장한남자 그만좋아해라,Negative,0.016387319192290306,0.9836126565933228
1040,"인큐버스: 이 핸섬보이 인큐버스님의 청을 거절하다니…남자 보는 눈이 그렇게 없어서야
아르르: 어휴, 거울 좀 보지 그래! 땀 때문에 화장이 다 지워졌다구
인큐버스: 오우! 시잇! 내 맨얼굴을 봐버리다니! 안됐지만 허니는 여기서 죽어줘야겠어
*뿌요SUN",Negative,0.06194821372628212,0.9380518198013306
1042,아니지 남자가 또 막 여장하고 가발쓰고 화장하고 하면서 폰 안가져왔다고 cctv인식 요청했는데 여자인줄 알고 들여보내면 우쨀거임? 근본적인 해결이 안되는거 같은디; 피해자들 행동을 통제하는 게 아니라 불법촬영 가해자를 강력처벌하는 식으로 가해자 처벌을 강화하는게 맞다;,Negative,0.0022032144479453564,0.9977967739105225
1047,남자가 화장해서 욕먹는다는 기사 없나 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 아존나,Negative,0.1043863371014595,0.8956136703491211
1048,아니...연예인 노동자 외모가 뭐가 빛이 납니까? 화장 기본 두시간에. 남자도 여자도 눈썹 문신 아이라인 문신 입술 문신 다 하고. 피부 껍질 맨날 벗겨내고 시술 받고 성형 범벅에 머리 끝부터 발끝까지. 근데 뭐가 예쁘고 잘생겼다며 같은 인간을 우상화시켜?,Negative,0.0013786135241389275,0.99862140417099
1049,여자들은 사이좋게 과자 주고받고 화장하고 변신하던데 왜 남자들 치고박는거야 개웃겨 https://t.co/RbdcSVaf5w,Negative,0.0020613567903637886,0.9979386329650879
1053,남자가 진하게 화장을 한다? 치마를 입고 싶다?머리를 기르고 싶다?자기가 하고 싶나 보지 그걸 왜 여장이라고 표현하면서 하냐고 ㅋㅋ 애초에 여장남자 이 단어 자체도 존나 웃겨.....,Negative,0.005501180421561003,0.9944988489151001
1054,"나는 사실 잘 모르겠음 내가 여자임을 절절히 느낄 때는 치마 입고 화장할 때가 아니라 남자사촌새끼들은 놀러나가고 나만 식사 준비 도울 때, 왜 화장 안 했냐고 누가 물어볼 때였거든.. 성고정관념이 없어지면 남자도 화장하고 치마 입고 다 할 수 있는데 그래도 mtf들 여자가 되겠다고 할까",Negative,0.03043302334845066,0.9695670008659363
1055,"시발 중국에선 이쁜남자 미디어에 노출이 너무 많이 되서 남성의 남성성을 잃는다며 화장 진하고,염색하고,피어싱한 남자 금지한다며...염색한 애들 다 검,갈로 머리색 바꿨다며...시바라...",Negative,0.09403481334447861,0.9059652090072632
1058,"“아니 산올라가는데 화장을 왜 하냐고-뭐 잘보일 남자라도 있냐?”
‘뭔소리야~야 남자라고는 딸랑 넷인데 한명은 유부남이고 둘은 여자친구 있고 그리고 한명은 넌데 뭐?’
“어..”
[♬]
-131117",Negative,0.09525863826274872,0.9047414064407349
1059,뢰알 아츠무 자기관리 안 된 남자 존나 극혐함,Negative,0.026874741539359093,0.9731252789497375
1062,과동아리 새로 들어온 20학번 남자후배들 중에 한명은 화장도 하고 겁나 이쁘장하고 한명은 브금 플레이리스트에 남돌노래밖에 없어 진짜 무슨일이람,Negative,0.0013412979897111654,0.9986587166786194
1064,퇴근한 막내; 수고하셨습니다!!!! 여기남자업찌 남자업찌??!!!! (옷다벗고화장지움),Negative,0.006623785011470318,0.9933762550354004
1065,난 어찌되었든 비수술 트젠이 너무 싫다... 그냥 머리를 기르고 화장을 하고 싶으면 트젠이 아니라 머리길고 화장하는 남자가 되면 되잖아. 왜 굳이 여자가 되려고 하는데? 아니 그래 뭐 그렇게나 남자 하기 싫으면 성전환 수술이라도 하던가...,Negative,0.0049231089651584625,0.9950768947601318
1066,효기 얔ㅋㅋㅋ 됐어 걍 나는 돈 낼게 했으나 여사친은 울 효기 자신없오?? 하면서 화장고침 술들어간 혀기 여사친 팩트 뺏어서 거울로 얼굴 확인하면서 말함 '솔직히 우리 중엔 내가 제일 예쁘지' 그렇게 술값 걸고 패기의 대학생들 그 남자한테 가서 말 건다 '혼자 오셨어요?',Negative,0.0026754788123071194,0.997324526309967
1067,남자도 화장해라 https://t.co/GSYTZl6Mrw,Negative,0.09779738634824753,0.9022025465965271
1068,화장 지우면 바로 잘 것 같다면서 본인도 피부 답답할텐데 온팬하고 화장도 안지운채 2시간째 라방하는 이 남자를 어떻게 안 사랑하지,Negative,0.0017194333486258984,0.9982805848121643
1070,이성애자 남자 둘(백인 동양인)이 여자들 화장에 대해서 입터는거 빡친다 일부러 더 빡치게 그려놨지만 진짜 개짜증,Negative,0.0017700481694191694,0.99822998046875
1071,"여왕 벌의 특징은 남자들을 자기 관리 하에 두면서 자신의 이득과 관심을 위해 애정 비스무리한걸 주면서 이득을 취하는걸 말한다.

나는 그에 비하면 아는 남자도 별로 없고, 그런거 의식해서 별로 관심도 가지지 않는당.

나는 내가VR챗 처음 접속해서 하는 짓이
아 퍼블릭 월드 중에 갈만한곳 있나",Negative,0.00385678606107831,0.9961431622505188
1072,@Marinarapasta_ 궁금한데 여장남자에 왜 대체어가 필요해요...? 여장이라는거 자체가 좀 이상하잖아요? 머리기르면 머리긴남자고 치마입으면 치마입은남자지 화장하면 꾸민 남자고요 여장이라 하는거 자체가 진짜 이상하다고 생각을 안하시는건가요...?,Negative,0.044342685490846634,0.9556573033332825
1073,"커피쪽도 진짜 수박겉핥기만 한거지만 좀 정떨어짐
여성스러운 남성스러운 표현은 기본이고... 이건 여자들이 좋아하는, 이건 남자들이 좋아하는 뭐시기... 특히 이번 클래스는 몇몇이 코르셋 진짜 빡세서 네일은 기본에 화장은 예의라는 소리까지 들으니까 의욕 대박떨어짐",Negative,0.0013499807100743055,0.9986500144004822
1074,"그러다가 화장도 하고 준비도 하고 그랬는데 거기 세계관이 원래 그런건지 남자도 화장을 하는 눈치였다 나는 원래 화장을 못하는데 꿈 속에서 나는 화장을 할 줄 아는건지 하기 시작했다
근데 주인이 본인이 화장시켜줄테니 화장하지 말라고했음
그래서 얌전히 화장을 받고 거울을 봤는데",Negative,0.07263441383838654,0.9273656010627747
1076,"솔직히.. 노는언니들은 써니때가젤로멋짐..
요새 노는언니들 하면 그냥 개쎈화장하고담배하고 남자들이랑 노는것밖엔,  , ,
하 ,, 진심 ..",Negative,0.003834627103060484,0.99616539478302
1077,진짜....남자가 트젠여성이랍시고 화장 존나 하고 여성의 행동 희화화하면서 다니는거 보면 걍 죽이고싶음 진짜 ㅋㅋㅋㅋㅋㅋㅋ 트젠 특유의 그 갬성이 있음 여혐 조지게 하고 남자로서 남자를 좋아하는 게이새끼들,Negative,0.0020750348921865225,0.9979249835014343
1079,"남초다니는 노메인인데 사회초년생일때 막 남자 부장 이런 사람들이 여직원 시켜가지고 나 화장하고 다니라고 말하라고 막 시키고 ㅋㅋㅋ 
어떤 회사에서는 회식하고 저 왜 화장 안 하고 다니냐고 비비크림이라도 바르고 다니라고 주정한 사람도 있었어욬ㅋㅋ 별 ㅋㅋㅋㅋ",Negative,0.005409305915236473,0.994590699672699
1081,남자가 화장하는게 뭐 이상한건지? 꾸미는 건 좋은거잖아,Negative,0.03331362456083298,0.9666863679885864
1086,여잔지 남잔지 분간 안가는데 화장이 진하고 입술이 빨갛고 이런 사진이 온사방에 붙어있는거야.. 현관에서부터..,Negative,0.040725767612457275,0.9592742919921875
1087,"# 웹툰_10작품으로_취향을_드러내자
존나 많은데.. .... 10작품...? 연재중인 걸로만 해야쥐

바른연애 길잡이
정년이
모죠의 일지
롤랑롤랑
밤하늘에 구름운
화장 지워주는 남자
냐한남자
스윗솔티
인어를 위한 수영교실
무주의 맹시",Negative,0.06225885450839996,0.9377411603927612
1088,남캐를 '른' 으로 밀면서 '여왕님' '화장시킨다' 등 단어 쓰는 거 별로임 남자둘이붙어먹으면 황제둘이붙어먹는거지 왜 '른' 인 캐는 여왕님이되는거임,Negative,0.0018176814774051309,0.9981822967529297
1089,"아 오늘 꿈에 연애하는 꿈 꿔서....
근데 내가 첫데이트에 진짜 .... 음쓰버리러가는 사람처럼...화장도 안하고 옷도 그지같이입고 ㅋㅋ.. ,, 근데 그 남자는 또 좋다고 웃더라...난 하루종일 미안해햇음..",Negative,0.013540486805140972,0.986459493637085
1090,다 남자가 자기 관리 게을리 해서 머머리 된 거임,Negative,0.06100963056087494,0.9389904141426086
1091,고 3 : 풀네임은 고등학교 3학년생. 고 3은 신비한 생물이라 카더라! 여고생은 수능이 끝나자마자 성형급의 화장을 하고 남자는 수능이 끝나면 서서히 머리를 기르며 왁스로 하늘을 찌를듯이 높이 세운다 카더라! 역시 남자는 머리빨 여자는 화장빨! #수능,Negative,0.08847203850746155,0.9115279912948608
1092,"[남자도 화장만 잘하면 예쁘다는데 뭐야 이 갸루상은...치워요, 대박....]",Negative,0.001405736431479454,0.9985942840576172
1093,아오 진짜 돌아버리겠네 여자애들 사이에 꾸미기가 취미로 정착한게 문제라니... 화장이야 그렇다 치지만 다이어리 안 꾸민다고 여자도 아니다 여자답지 못하다 후려쳐지는 건 아니잖아 아예 인테리어도 하지말라 그러지?? 남자들 원룸 인테리어에 돈 졸라 처바르던데 그건 또 괜찮지??,Negative,0.014262227341532707,0.9857378005981445
1094,"파우치를 깜빡하고 못 들고왔는데
그 말을 하자 옆에 있던 사람(남자임)이 
화장 다 하고 있는데 뭘
라고 하길래 나 포함 옆에 있던 3명(여자)이 한숨 쉼",Negative,0.06691794097423553,0.9330820441246033
1098,참고로 이넘 머리가 장발이라네요 ㄱ- 남자답게 머리 기르는 건 좋은데 화장을 안 함 내 눈 어떡해,Negative,0.07929226756095886,0.9207077026367188
1099,화장 n년해도 립스틱은 애초에 한번에 똑바로 각잡혀서 발리지 않는 물건이라고 안닦아낼라면 라이너로 잘 따고 채우던가 브러쉬로 덜어서 조금씩 바르던가 인데 이벤트하려고 바르는 남자가 혼자서 얼마나 잘바르겠어~그치만 라인 지저분한거 본인이 꼴보기싫어서 거울앞에서 시간 오래 보냈을거임,Negative,0.0013521491782739758,0.9986478686332703
1101,"여성 하면 딱 떠오르는 긴머리 치마 하이힐... 이게 이제 그만좀 나왔으면 좋겟음 
그러려면 여자들아제발,..,!! 숏컷하고..바지입고.,. 화장하지말고.. 맨얼굴로 많이 다니자,......제발.,.. 우리 화장과 꾸밈에 돈쓰지 말자,.. 그거다 남자손에들어가는돈이야..",Negative,0.0013606963912025094,0.9986392855644226
1105,고 3 : 풀네임은 고등학교 3학년생. 고 3은 신비한 생물이라 카더라! 여고생은 수능이 끝나자마자 성형급의 화장을 하고 남자는 수능이 끝나면 서서히 머리를 기르며 왁스로 하늘을 찌를듯이 높이 세운다 카더라! 역시 남자는 머리빨 여자는 화장빨! #수능,Negative,0.08847203850746155,0.9115279912948608
1109,"진:그러고보면, 여자애가 화장실에 갈 때 ""잠시 화장 좀 고치고 올게요"" 라고 하잖아? 그거의 남자판을 생각해보자고 해서, 남자다움을 자아내면서, 오래걸려도 괜찮을 것 같은걸 생각했더니 ""잠시 곰 사냥하고 올게""가 되었어. 난 의지로라도 계속 쓸거야.",Negative,0.04610852897167206,0.9538914561271667
1110,쿠키 구웠고 화장지워주는 남자 몰아본다,Negative,0.025198688730597496,0.9748013019561768
1111,"[남자도 화장만 잘하면 예쁘다는데 뭐야 이 갸루상은...치워요, 대박....]",Negative,0.001405736431479454,0.9985942840576172
1112,"다꾸 자체가 코르셋인게 아니라 다꾸 안하면, 글씨체가 예쁘거나 귀엽지 않으면 여자가 아니다&lt;이러는게 ... 코르셋이지.... 물론 화장처럼, 하다보면 주변에서 압박받을까봐 그런거같은데 다꾸가 화장수준인가 싶다. 화장은 예의라고 하면서 남자들은 끽해야 미백크림 바르는 정도잖아ㅋ",Negative,0.0016925717936828732,0.9983074069023132
1113,"대충..... 금발에 태닝한 피부 화장은 갸루화장에 키는 160 후반 언저리에서 170초반, 가슴이 큰 편이고 호피무늬 같은 걸 많이 입고 남자애들이 접근해도 쑥쓰러워하지 않고 남자애들 이름을 막 부르며 배꼽 내놓는 탱크탑 같은 걸 입고 다니는 여캐(보통 증고등학생)를 칭하는 일본애니장르용어요 https://t.co/JuFokli9bj",Negative,0.012491986155509949,0.9875079989433289
1115,"요새는 내 화장한 얼굴이 더 어색하고 불편하게 느껴진다. 5년 전만 해도 마트 갈 때도 화장할 정도였는데, 여행 가서 친해진 프랑스에서 온 흑인 남자애랑 런던 돌아다니면서 구경하고 있을 때였다. 걔가 친구들한테 동영상 보낸다고 say hi 하자고 했는데 내가 순간 “헉 메이크업 안 해서 안 돼!”",Negative,0.04250930994749069,0.9574907422065735
1116,항상 의문인 점은 남장화장(남장할때 다들 쓰는 화장스타일 잇음)은 왜 항상 딱히 남자같지도 않고 예쁘지도 않은데 그런 스타일을 고수하는걸까,Negative,0.0015451934887096286,0.9984548091888428
1118,일단 화장이란 개념이 존재 하질 않으니까 남자 꾸밈에 대한 기준도 애매,Negative,0.07265456765890121,0.9273454546928406
1120,"""죄송하다. 감사드린다. 미안하다. 화장해라. 모두 안녕!""이렇게 말입니다.65년을 파란만장하게 산, 한 남자의 유언이라고는 도저히 믿기지 않을, 한 초등학생의 일기장 같은 종이 쪽지 한장이, 언론에 보도되었습니다.간장 종지 같은 조그만 사발 한개과 함께...",Negative,0.05050615221261978,0.9494938850402832
1121,남자이름도 여자이름도 되는 중성적인 이름이라는 점도 시계를 보면서 어머니를 화장을 하면서 아버지를 떠올리는 성별초월고양이 지민이한테 갓벽하게 어울림,Negative,0.03941914811730385,0.9605808258056641
1122,뭐 화장 안하고 머리짧은 나보고 남자에요 여자에요 질문하는 애기들이 한두명에서 그치지 않았다는 것에서부터 아...! 싶었지만... 화장 했어도 여자냐 남자냐 질문 들었을 것 같긴 한데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Negative,0.02927132323384285,0.9707286953926086
1124,"의문을 가진 사유들
- 난 [남자같은or여자같은] 옷매가 싫다. 
- 머리가 짧을때 [천상여자] 소리를 들으면 좋다.
- 머리를 기르고 화장할때 여자로 패싱되기 싫다.
- 남자로 패싱되는게 좋을때도 싫을때도 있다.
- 짝녀가 남자처럼 대해주면 좋지만, 남자가 아니라고 아쉬워하면 짝사랑이 팍식는다.",Negative,0.13254275918006897,0.8674572706222534
1126,"오늘 포스에서 뭐 오리고 있었는데 어떤 남자가 와서 대뜸 화장 지우는 거, 핸드크림, 그리고 챕스틱 하나요. 이래갖고 좀 벙쪘었음. 무슨 롯리에서 새우버거 세트 음료는 콜라로요-☆ 주문하는 줄😐",Negative,0.06343340873718262,0.9365666508674622
1127,"트젠이 여혐인 이유 (남성 -&gt; 여성 트젠 기준)
1. 머리카락 기르고 싶으면 자기가 여자인 줄 안다.
2. 화장하고 싶으면 
3. 핑크색 좋아하면
4. 운동 싫어하면
5. 남자 좋아하면
6. 몸이 약하면 

1번부터6번까지의 특징을 ""여성""으로 단정지어 자신을 여성이라 정체화 함 

-&gt; 여성 입장 엥 나옴",Negative,0.014056393876671791,0.985943615436554
1128,아 저남자가 얼굴가죽벗ㅈ겨진...그..그뷴이구나ㅡ.아아......근데남자들은하나같이 다 화장없어...짜증,Negative,0.011889532208442688,0.9881104826927185
1131,"이마탁치고 보는 웹툰
-데이빗
-내일
-집이 없어
-화장 지워주는 남자
귀여움에 보는 웹툰
-오로지 너를 이기고 싶어
-개를 낳았다
-걸어서 30분
멘탈 작살나는 웹툰
-전자오락수호대
-좀비딸
-가담항설
-의글리후드",Negative,0.04534485191106796,0.9546551704406738
1134,응 젖꼭지 화면에 다담아주고 가슴골 다고여지고 빵댕이도 보야조야대 옷도 먼 쨕달라붙는 가죽재질이거나 그거뭐조 바디수트같은느김이로 입혀줘야함 그리고 화장도시캬주고 뮤비를찍어조야함 제목처럼 이남자를 이렇게 핫하게 낳아준 아버지 응답하라 오바 응답하라 오바,Negative,0.11217956244945526,0.8878204822540283
1135,레즈비언 결혼식 검색만 해봐도 결과 엄청 많은데 정말 다양하게 입고 한다. 수트를 입는다고 해서 꾸미지 않은 느낌의 사람 없음. 애초에 이성애 결혼식에서도 남자도 화장할 거 다 하고 어느 정도 꾸미는데 대체? 그냥 여자가 드레스 입은 꼴 보기가 싫은 거 잖아.,Negative,0.0024517669808119535,0.9975482821464539
1138,"“아니 산올라가는데 화장을 왜 하냐고-뭐 잘보일 남자라도 있냐?”
‘뭔소리야~야 남자라고는 딸랑 넷인데 한명은 유부남이고 둘은 여자친구 있고 그리고 한명은 넌데 뭐?’
“어..”
[♬]
-131117",Negative,0.09525863826274872,0.9047414064407349
1140,우리반 학원 여자들 나 빼고 다 화장한다...남자들은 세수만 하고 눈꼽만 떼고 공부하러 나오는데 여자들은 아침에도 화장하고 밤에도 수정화장하고 예쁜 옷 챙겨입고 자기전에 클렌징한다...맨날 졸려하고 힘들어해서 마음이 아프다 나만 남자들이랑 동등한 선에서 하루를 출발한다,Negative,0.032497964799404144,0.9675020575523376
1142,"여자가 남자한테 잘보이려고 화장한다는건 진짜 똥인게 평소와 다르게 화장하고 나갔을 때 남자한테 번호를 따이거나 예쁘다는 말을 듣거나 하면 ""남성의 관심을 받는데 성공했어!""가 아니라 ""역시 오늘은 화장이 잘됐어!"" 하면서 기뻐함 ㅇㅇ…",Negative,0.0023433095775544643,0.9976567029953003
1144,"남자팬이 저도 화장할래요하니까

맄:ㅎㅎ....ㅎㅎ.....하세요....

ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",Negative,0.054686106741428375,0.9453139305114746
1147,"3. 참고로 난 여중다님.. 중2때 친구 새명이랑 나란히 서서 하교중이었는데 남중에 다니는 챙롬색기가 우리를 지나쳐가면서 내 욕을 한거야... ""저게 남자야 여자야"" 하면서 막 욕을 했나봐 근데 난 못들음 친구가 들어서 그자리에서 말해주는거야 개빡치는거임,,, 창롬아 화장안하고 키랑덩치크고",Negative,0.03915431722998619,0.9608457088470459
1148,화장지워주는남자 오늘분량 진짜 제목 그대로다 엉엉엉,Negative,0.0277792289853096,0.972220778465271
